Source,Source File,Table Name,Column,Column Alias (Common Name),Column Comment (Description),Data Type,Data Format,Is Nullable,Is Primary Key,Is Foreign Key,Foreign Key Table,Foreign Key Column,History,Is PII,Start Position,End Position,Max length,Symmetry Indicator,Precision,Comment,Valid Values,Column Order,Lineage,GAP,Findings
Milliman,Actuarial Risk Scoring,2021 Data Layout File,RiskScore_Final ,,Final risk adjusted score,int ,,,,,,,,Y,,,1,,,,,,,N,"HAP_UH - WIP Actuarial Risk Scores ICD v20230712.docx (sharepoint.com),  Milliman Data Dictionary and Mappings 20181116.xlsb "
Milliman,Actuarial Risk Scoring,2021 Data Layout File,Scored ,,Incidcator for member whos few than 6 months evaluation period. ,int ,,,,,,,,Y,,,1,,,,"0, 1",,,N,"HAP_UH - WIP Actuarial Risk Scores ICD v20230712.docx (sharepoint.com),  Milliman Data Dictionary and Mappings 20181116.xlsb "
Milliman,Actuarial Risk Scoring,2021 Data Layout File,SKCL ,,"Skeletal, low ",int ,,,,,,,,Y,,,1 ,,,,"0, 1",,,N,"HAP_UH - WIP Actuarial Risk Scores ICD v20230712.docx (sharepoint.com),  Milliman Data Dictionary and Mappings 20181116.xlsb "
Milliman,Actuarial Risk Scoring,2021 Data Layout File,SKCM ,,"Skeletal, medium ",int ,,,,,,,,Y,,,1 ,,,,"0, 1",,,N,"HAP_UH - WIP Actuarial Risk Scores ICD v20230712.docx (sharepoint.com),  Milliman Data Dictionary and Mappings 20181116.xlsb "
Milliman,Actuarial Risk Scoring,2021 Data Layout File,SKCVL ,,"Skeletal, very low ",int ,,,,,,,,Y,,,1 ,,,,"0, 1",,,N,"HAP_UH - WIP Actuarial Risk Scores ICD v20230712.docx (sharepoint.com),  Milliman Data Dictionary and Mappings 20181116.xlsb "
Milliman,Actuarial Risk Scoring,2021 Data Layout File,SKNH ,,"Skin, high ",int ,,,,,,,,Y,,,1 ,,,,"0, 1",,,N,"HAP_UH - WIP Actuarial Risk Scores ICD v20230712.docx (sharepoint.com),  Milliman Data Dictionary and Mappings 20181116.xlsb "
Milliman,Actuarial Risk Scoring,2021 Data Layout File,SKNL ,,"Skin, low ",int ,,,,,,,,Y,,,1 ,,,,"0, 1",,,N,"HAP_UH - WIP Actuarial Risk Scores ICD v20230712.docx (sharepoint.com),  Milliman Data Dictionary and Mappings 20181116.xlsb "
Milliman,Actuarial Risk Scoring,2021 Data Layout File,SKNVL ,,"Skin, very low ",int ,,,,,,,,Y,,,1 ,,,,"0, 1",,,N,"HAP_UH - WIP Actuarial Risk Scores ICD v20230712.docx (sharepoint.com),  Milliman Data Dictionary and Mappings 20181116.xlsb "
Milliman,Actuarial Risk Scoring,2021 Data Layout File,Snapshot_Member ,,Indicates if member is valid for risk score adjustment analysis performed. ,int ,,,,,,,,Y,,,1,,,,"0, 1",,,N,"HAP_UH - WIP Actuarial Risk Scores ICD v20230712.docx (sharepoint.com),  Milliman Data Dictionary and Mappings 20181116.xlsb "
Milliman,Actuarial Risk Scoring,2021 Data Layout File,SUBL ,,"Substance abuse, low ",int ,,,,,,,,Y,,,1 ,,,,"0, 1",,,N,"HAP_UH - WIP Actuarial Risk Scores ICD v20230712.docx (sharepoint.com),  Milliman Data Dictionary and Mappings 20181116.xlsb "
Milliman,Actuarial Risk Scoring,2021 Data Layout File,SUBVL ,,"Substance abuse, very low ",int ,,,,,,,,Y,,,1 ,,,,"0, 1",,,N,"HAP_UH - WIP Actuarial Risk Scores ICD v20230712.docx (sharepoint.com),  Milliman Data Dictionary and Mappings 20181116.xlsb "
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
,,,,,,,,,,,,,,Y,,,,,,,,,,N,
