Source,Source File             (Filter TMSIS v3.0 for most recent version),Table Name,Column Name,Column Alias (Common Name),Column Comment (Description),Data Type,Data Format,Is Nullable,Is Primary Key,Is Foreign Key,Foreign Key Table,History,Is PII,History,Start Position,End Position,Max length,Symmetry Indicator,Precision,Comment (CMS-TMSIS Requirements),Logic ,Valid Values,Column Order,Gap,Findings,Linage Source System,Linage State Table Mapping,Lineage State Field Mapping ,Necessity,Digital File Code,File Segment,DE Number,Version ,Version Notes,Validation between mapping and TMSIS data guide,Validation II,Data Source Type,State Data Source Name,State Data Element Mapping,Logic from Mapping document,checker 1
HPMMIS,TMSIS v3.0,ENROLLMENT-TIME-SPAN-SEGMENT,RECORD-NUMBER,Record Number,"A sequential number assigned by the submitter to identify each record segment row in the submission file. The Record Number, in conjunction with the Record Identifier, uniquely identifies a single record within the submission file.",Num,##.###########,,,,,,,,11,21,9(11),,11,"1. Value must be unique within record segment over all records associated with a given Record ID (CE)
2. Value must be 11 digits or less
3. Mandatory",,Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",Derived from TMSIS,Generated at file creation time,,Mandatory,CE,Eligible,ELG250,V3,No Change,ELG250,TRUE,Other System,Generated at file creation time,N/A,0,FALSE
HPMMIS,TMSIS v3.0,ENROLLMENT-TIME-SPAN-SEGMENT,MSIS-IDENTIFICATION-NUM,MSIS Identification Number,"A state-assigned unique identification number used to identify a Medicaid/CHIP enrolled individual (except on service tracking payments).  Value may be an SSN, temporary SSN or State-assigned eligible individual identifier.

MSIS Identification Numbers are a unique ""key"" value used to maintain referential integrity of data distributed over multiples files, segments and reporting periods.

See T-MSIS Guidance Document, ""CMS Guidance:  Reporting Shared MSIS Identification Numbers"" for information on reporting the MSIS Identification Numbers ID for pregnant women, unborn children, mothers, and their deemed newborns younger than 1 year of age who share the 
same MSIS Identification Number.
https://www.medicaid.gov/medicaid/data-and-systems/macbis/tmsis/tmsis-blog/entry/47572",Num,####,,,,,,Y,,22,41,X(20),,,"1. Mandatory
2. For SSN States (i.e. SSN Indicator = 1), value must be equal to eligible individual's SSN
3. For Non-SSN States (i.e. SSN Indicator = 0), value must not be equal to eligible individual's SSN
4. Value must be 20 characters or less",Direct Data Move,Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,HPMMIS,RP-DEM-ID.AHCCCS-ID,Mandatory,CE,Eligible,ELG251,V3,No Change,ELG251,TRUE,MMIS,PMMIS,RP-DEM-ID.AHCCCS-ID,Direct Data Move,TRUE
HPMMIS,TMSIS v3.0,ENROLLMENT-TIME-SPAN-SEGMENT,ENROLLMENT-TYPE,Enrollment Type,Identify the type of enrollment that the eligible person has been enrolled into as either Medicaid/Medicaid Expansion CHIP or Separate CHIP.,Num,,,,,,,,,42,42,X(1),,,"1. Value must be in Enrollment Type List (VVL)
2. Value must be 1 character
3. If value equals 1, then associated CHIP Code (ELG.003.054) value must be in [1, 2]
4. If value equals 2, then associated CHIP Code (ELG.003.054) value must be ""3""
5. A person enrolled in Medicaid/CHIP must have a primary eligibility group classification for any given day of enrollment. (There may or may not be a secondary eligibility group classification for that same day.)
6. Mandatory",X-walk to CMS valid values,"1, 2",,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,Generated at file creation time,RP-ELG-ID.ELG-KEY-CD,Mandatory,CE,Eligible,ELG252,V3,No Change,ELG252,TRUE,MMIS,Generated at file creation time,RP-ELG-ID.ELG-KEY-CD,X-walk to CMS valid values,TRUE
HPMMIS,TMSIS v3.0,ENROLLMENT-TIME-SPAN-SEGMENT,ENROLLMENT-EFF-DATE,Enrollment Effective Date,The first calendar day on which all of the other data elements in the same segment were effective.,Date,CCYYMMDD,,,,,,,,43,50,9(8),,,"1. Value must be 8 characters in the form ""CCYYMMDD""
2. The date must be a valid calendar date (i.e. Feb 29th only on the leap year,  never April 31st or Sept 31st)
3. Value must be before or the same as the associated Segment End Date value
4. Mandatory
5. Value of the CC component must be in ['18', '19', '20']",RP90L012.ELG-BEG-DAT(1),Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,HPMMIS,RP-ELG-ID.EFF-FROM-DAT,Mandatory,CE,Eligible,ELG253,V3,No Change,ELG253,TRUE,MMIS,PMMIS,RP-ELG-ID.EFF-FROM-DAT,RP90L012.ELG-BEG-DAT(1),TRUE
HPMMIS,TMSIS v3.0,ENROLLMENT-TIME-SPAN-SEGMENT,ENROLLMENT-END-DATE,Enrollment End Date,The last calendar day on which all of the other data elements in the same segment were effective.,Date,CCYYMMDD,,,,,,,,51,58,9(8),,,"1. Value must be 8 characters in the form ""CCYYMMDD""
2. The date must be a valid calendar date (i.e. Feb 29th only on the leap year,  never April 31st or Sept 31st)
3. Value must be greater than or equal to associated Segment Effective Date value
4. Mandatory
5. Value of the CC component must be in ['18', '19', '20', '99']",RP90L012.ELG-END-DAT(1),Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,HPMMIS,RP-ELG-ID.EFF-FROM-DAT,Mandatory,CE,Eligible,ELG254,V3,No Change,ELG254,TRUE,MMIS,PMMIS,RP-ELG-ID.EFF-FROM-DAT,RP90L012.ELG-END-DAT(1),TRUE
HPMMIS,TMSIS v3.0,ENROLLMENT-TIME-SPAN-SEGMENT,STATE-NOTATION,State Notation,A free text field for the submitting state to enter whatever information it chooses.,Varchar,,,,,,,Y,,59,558,X(500),,,"1. Value must be 500 characters or less
2. Value must not contain a pipe or asterisk symbols
3. Optional",8-fill,Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",,,,Optional,CE,Eligible,ELG255,V3,No Change,ELG255,TRUE,0,0,N/A,8-fill,TRUE
HPMMIS,TMSIS v3.0,ENROLLMENT-TIME-SPAN-SEGMENT,Filler,,Space Filler for File Format,Varchar,,,,,,,,,,,X(442),,,,,Live Data Transmission,,,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",,,,,CE,Eligible,ELG256,V3,No Change,ELG256,TRUE,0,0,N/A,Space Fill,
HPMMIS,TMSIS v3.0,ELG-IDENTIFIERS,RECORD-ID,Record ID,"The Record ID represents the type of segment being reported.  The Record ID communicates how the contents of a 
given row of data should be interpreted depending on which segment type the Record ID represents.  Each type of 
segment collects different data elements so each segment type has a distinct layout. The first 3 characters identify 
the relevant file (e.g., ELG, PRV, CIP, etc.). The last 5 digits are the segment identifier padded with leading zeros (e.g., 
00001, 00002, 00003, etc.).",Varchar,,,,,,,,,1,8,X(8),,,"1. Mandatory
2. Value must be 8 characters
3. Value must be in Record ID List (VVL)
4. Value must equal ""ELG00022""",ELG00022,ELG00022,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",Derived From TMSIS,Generated at file creation time,,Mandatory,CE,Eligible,ELG257,V3,No Change,ELG257,TRUE,Other System,Generated at file creation time,N/A,ELG00022,FALSE
HPMMIS,TMSIS v3.0,ELG-IDENTIFIERS,SUBMITTING-STATE,Submitting State,A code that uniquely identifies the U.S. State or Territory from which T-MSIS system data resources were received.,Varchar,,,,,,,,,9,10,X(2),,,"1. Value must be in State Code List (VVL)
2. Value must be 2 characters
3. Mandatory
4. Value must be the same as Submitting State (ELG.001.007)","15 :ANSI state code
RF979",CSMO code Value,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",Derived from TMSIS,Generated at file creation time,,Mandatory,CE,Eligible,ELG258,V3,No Change,ELG258,TRUE,Other System,Generated at file creation time,N/A,"15 :ANSI state code
RF979",FALSE
HPMMIS,TMSIS v3.0,ELG-IDENTIFIERS,RECORD-NUMBER,Record Number,"A sequential number assigned by the submitter to identify each record segment row in the submission file. The Record Number, in conjunction with the Record Identifier, uniquely identifies a single record within the submission file.",Num,##.###########,,,,,,,,11,21,9(11),,11,"1. Value must be unique within record segment over all records associated with a given Record ID (CE)
2. Value must be 11 digits or less
3. Mandatory",0,Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",Derived from TMSIS,Generated at file creation time,,Mandatory,CE,Eligible,ELG259,V3,No Change,ELG259,TRUE,Other System,Generated at file creation time,N/A,0,FALSE
HPMMIS,TMSIS v3.0,ELG-IDENTIFIERS,MSIS-IDENTIFICATION-NUM,MSIS Identification Number,"A state-assigned unique identification number used to identify a Medicaid/CHIP enrolled individual (except on service tracking payments).  Value may be an SSN, temporary SSN or State-assigned eligible individual identifier.

MSIS Identification Numbers are a unique ""key"" value used to maintain referential integrity of data distributed over multiples files, segments and reporting periods.

See T-MSIS Guidance Document, ""CMS Guidance:  Reporting Shared MSIS Identification Numbers"" for information on reporting the MSIS Identification Numbers ID for pregnant women, unborn children, mothers, and their deemed newborns younger than 1 year of age who share the 
same MSIS Identification Number.
https://www.medicaid.gov/medicaid/data-and-systems/macbis/tmsis/tmsis-blog/entry/47572",Num,####,,,,,,Y,,22,41,X(20),,,"1. Mandatory
2. For SSN States (i.e. SSN Indicator = 1), value must be equal to eligible individual's SSN
3. For Non-SSN States (i.e. SSN Indicator = 0), value must not be equal to eligible individual's SSN
4. Value must be 20 characters or less",Direct Data Move,Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,HPMMIS,RP-DEM-ID.AHCCCS-ID,Mandatory,CE,Eligible,ELG260,V3,No Change,ELG260,TRUE,MMIS,PMMIS,RP-DEM-ID.AHCCCS-ID,Direct Data Move,TRUE
HPMMIS,TMSIS v3.0,ELG-IDENTIFIERS,ELG-IDENTIFIER-TYPE,Eligible Identifier Type,A code to identify the kind of eligible identifier that is captured in the Eligible Identifier data element.,Char,X,,,,,,,,42,42,X(1),,,"1. Value must be in Eligible Identifier Type List (VVL)
2. Value must be 1 character
3. Mandatory",Default to '1',T,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,Generated at file creation time,,Mandatory,CE,Eligible,ELG261,V3,No Change,ELG261,TRUE,MMIS,Generated at file creation time,N/A,Default to '1',TRUE
HPMMIS,TMSIS v3.0,ELG-IDENTIFIERS,ELG-IDENTIFIER-ISSUING-ENTITY-ID,Eligible Identifier Issuing Entity Identifier,This data element is reserved for future use.,Varchar,,,,,,,,,43,60,X(18),,,Value must be 18 characters or less,8-fill,8,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,HPMMIS,,Optional,CE,Eligible,ELG262,V3,No Change,ELG262,TRUE,MMIS,PMMIS,N/A,8-fill,TRUE
HPMMIS,TMSIS v3.0,ELG-IDENTIFIERS,ELG-IDENTIFIER-EFF-DATE,Eligible Identifier Effective Date,The first calendar day on which all of the other data elements in the same segment were effective.,Date,CCYYMMDD,,,,,,,,61,68,9(8),,,"1. Value must be 8 characters in the form ""CCYYMMDD""
2. The date must be a valid calendar date (i.e. Feb 29th only on the leap year,  never April 31st or Sept 31st)
3. Value must be before or the same as the associated Segment End Date value
4. Mandatory
5. Value of the CC component must be in ['18', '19', '20']",Direct Data Move,Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,HPMMIS,RP-DEM-ID.DAT-REC-ADDED,Mandatory,CE,Eligible,ELG263,V3,No Change,ELG263,TRUE,MMIS,PMMIS,RP-DEM-ID.DAT-REC-ADDED,Direct Data Move,TRUE
HPMMIS,TMSIS v3.0,ELG-IDENTIFIERS,ELG-IDENTIFIER-END-DATE,Eligible Identifier End Date,The last calendar day on which all of the other data elements in the same segment were effective.,Date,CCYYMMDD,,,,,,,,69,76,9(8),,,"1. Value must be 8 characters in the form ""CCYYMMDD""
2. The date must be a valid calendar date (i.e. Feb 29th only on the leap year,  never April 31st or Sept 31st)
3. Value must be greater than or equal to associated Segment Effective Date value
4. Mandatory
5. Value of the CC component must be in ['18', '19', '20', '99']",always '99991231',Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",Derived from TMSIS,,,Mandatory,CE,Eligible,ELG264,V3,No Change,ELG264,TRUE,Other System,N/A,N/A,always '99991231',FALSE
HPMMIS,TMSIS v3.0,ELG-IDENTIFIERS,ELG-IDENTIFIER,Eligible Identifier,"A data element to capture the various identifiers assigned to Medicaid and CHIP beneficiary by various entities. The specific type of identifier is shown in the corresponding value in the Eligible Identifier Type data element. States should provide all Old MSIS Identification Number with 
Eligible Identifier Type = 2 to T-MSIS in case the state changes the MSIS Identification Number of a beneficiary. The state should submit updates to T-MSIS whenever an identifier is retired or issued.  

States should provide Old MSIS Identification Number with Reason for Change = 'MERGE' to T-MSIS if the state was reporting multiple MSIS Identification Numbers for a single beneficiary and merges them under a single MSIS Identification Number. 

States should provide Old MSIS Identification Number with Reason for Change = 'UNMERGE' to T-MSIS if the state unmerges a beneficiary from another beneficiary.  For example, if a newborn child is originally reported with the mother's MSIS Identification Number and is then 
assigned a different MSIS Identification Number.  

States should provide Old MSIS Identification Number with Reason for Change = 'LSE' to T-MSIS if the state assigns a new MSIS Identification Number to any beneficiaries during large system enhancement in state MMIS.

States should provide Old MSIS Identification Number with Reason for Change = 'TCAM' to T-MSIS if the Medicaid and Separate CHIP programs use different MSIS Identifier Number schemas and beneficiaries are transferred from CHIP to Medicaid or from Medicaid to CHIP and a 
new MSIS Identification Number is issued.",Varchar,,,,,,,,,77,96,X(20),,,"1. Value must be 20 characters or less
2. Mandatory
3. Must not contain a pipe symbol",8-fill,8,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",,,,Mandatory,CE,Eligible,ELG265,V3,No Change,ELG265,TRUE,0,N/A,N/A,8-fill,TRUE
HPMMIS,TMSIS v3.0,ELG-IDENTIFIERS,REASON-FOR-CHANGE,Reason for Change,"A code to identify the reason for changing the MSIS Identification Number of a beneficiary and only required for Eligible Identifier Type = '2-Old MSIS Identification Number'. For example, If MSIS Identification Number of a beneficiary is being changed due to 'Merge with other MSIS ID' 
or 'Unmerge'.",Char,,,,,,,,,97,106,X(10),,,"1. Value must be in Reason for Change List (VVL)
2. Value must be 10 characters or less
3. Conditional
4. (Old MSIS Identification Number) value must be populated when Eligible Identifier Type (ELG.022.261) equals '2'",8-fill,8,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",,,,Conditional,CE,Eligible,ELG266,V3,No Change,ELG266,TRUE,0,N/A,N/A,8-fill,TRUE
HPMMIS,TMSIS v3.0,ELG-IDENTIFIERS,STATE-NOTATION,State Notation,A free text field for the submitting state to enter whatever information it chooses.,Varchar,,,,,,,Y,,107,606,X(500),,,"1. Value must be 500 characters or less
2. Value must not contain a pipe or asterisk symbols
3. Optional",8-fill,8,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",,,,Optional,CE,Eligible,ELG267,V3,No Change,ELG267,TRUE,0,N/A,N/A,8-fill,TRUE
HPMMIS,TMSIS v3.0,ELG-IDENTIFIERS,Filler,,Space Filler for File Format,Varchar,,,,,,,,,,,X(394),,,,Space Fill,Live Data Transmission,,,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",,,,,CE,Eligible,ELG268,V3,No Change,ELG268,TRUE,0,N/A,N/A,Space Fill,
HPMMIS,TMSIS v3.0,VARIABLE-DEMOGRAPHICS-ELIGIBILITY,ELIGIBLE-FEDERAL-POVERTY-LEVEL-PERCENTAGE,Eligible Federal Poverty Level Percentage,"This data element provides the beneficiary's or their household's income as a percentage of the federal poverty level. Used to assign the beneficiary to the eligibility group that covered their Medicaid or CHIP benefits. If the beneficiary's income was assessed using 
multiple methodologies (MAGI and Non-MAGI), report the one that applies to their primary eligibility group.",Num,#########.###,,,,,,,,667,669,9(3),,3,"1. Value must be between 0 and 400 inclusively
2. Conditional",,Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",,,,Conditional,CE,Eligible,ELG269,V3,"New To Version 3, Effective October 2023",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HPMMIS,TMSIS v3.0,LOCK-IN-INFORMATION,LOCKED-IN-SRVCS,Locked Iin Services,"The type(s) of services that are locked-in.
",Num,###,,,,,,,,590,592,X(3),,,"1. Value must be 3 characters
2. Conditional
",,Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",,,,Conditional,CE,Eligible,ELG270,V3,"New To Version 3, Effective October 2023",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HPMMIS,TMSIS v3.0,ETHNICITY-INFORMATION,ETHNICITY-OTHER,Ethnicity Other,"A freeform field to document the ethnicity of the beneficiary when the beneficiary identifies themselves as Another Hispanic, Latino, or Spanish origin (ethnicity code 4).",Char,,,,,,,,,559,583, X(25),,,"1. Value must be 25 characters or less
2. Value is required when Ethnicity Code (ELG.015.204) equals '4' (Other)
3. Conditional",,Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",,,,Conditional,CE,Eligible,ELG271,V3,"New To Version 3, Effective October 2023",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HPMMIS,TMSIS v3.0,FILE-HEADER-RECORD-MANAGED-CARE,RECORD-ID,Record ID,"The Record ID represents the type of segment being reported.  The Record ID communicates how the contents of a 
given row of data should be interpreted depending on which segment type the Record ID represents.  Each type of 
segment collects different data elements so each segment type has a distinct layout. The first 3 characters identify 
the relevant file (e.g., ELG, PRV, CIP, etc.). The last 5 digits are the segment identifier padded with leading zeros (e.g., 
00001, 00002, 00003, etc.).",Varchar,,,,,,,,,1,8,X(8),,,"1. Mandatory
2. Value must be 8 characters
3. Value must be in Record ID List (VVL)
4. Value must equal ""MCR00001""",MCR00001,MCR00001,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",Derived from TMSIS,Generated at file creation time,,Mandatory,CM,Managed Care Plan Information,MCR001,V3,No Change,MCR001,TRUE,Other System,Generated at file creation time,N/A,MCR00001,FALSE
HPMMIS,TMSIS v3.0,FILE-HEADER-RECORD-MANAGED-CARE,DATA-DICTIONARY-VERSION,Data Dictionary Version,"A data element to capture the version of the T-MSIS data dictionary that was used to build the file. Use the version number specified on the Cover Sheet of the data dictionary"".",Varchar,,,,,,,,,9,18,X(10),,,"1. Value must be 10 characters or less
2. Value must not include the pipe (""|"") symbol
3. Mandatory",Set via RF986,NOV13V1.1,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",Derived from TMSIS,Generated at file creation time,,Mandatory,CM,Managed Care Plan Information,MCR002,V3,No Change,MCR002,TRUE,Other System,Generated at file creation time,N/A,Set via RF986,FALSE
HPMMIS,TMSIS v3.0,FILE-HEADER-RECORD-MANAGED-CARE,SUBMISSION-TRANSACTION-TYPE,Submission Transaction Type,"A data element to identify the whether the transactions in the file are original submissions of the data, a resubmission of a previously submitted file, or corrections of edit rejects.",Char,,,,,,,,,19,19,X(1),,,"1. Value must be in Submission Transaction Type List (VVL)
2. Value must be 1 character
3. Mandatory","C for normal submission ""R"" when corrected file required","C, R, U",,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",Derived from TMSIS,Generated at file creation time,,Mandatory,CM,Managed Care Plan Information,MCR003,V3,No Change,MCR003,TRUE,Other System,Generated at file creation time,N/A,"C for normal submission ""R"" when corrected file required",FALSE
HPMMIS,TMSIS v3.0,FILE-HEADER-RECORD-MANAGED-CARE,FILE-ENCODING-SPECIFICATION,File Encoding Specification,Denotes which supported file encoding standard was used to create the file.,Char,,,,,,,,,20,22,X(3),,,"1. Value must be in File Encoding Specification List (VVL)
2. Value must be 3 characters
3. Mandatory",FLF,"FLF, PSV",,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",Derived from TMSIS,Generated at file creation time,,Mandatory,CM,Managed Care Plan Information,MCR004,V3,No Change,MCR004,TRUE,Other System,Generated at file creation time,N/A,FLF,FALSE
HPMMIS,TMSIS v3.0,FILE-HEADER-RECORD-MANAGED-CARE,DATA-MAPPING-DOCUMENT-VERSION,Data Mapping Document Version,Identifies the version of the T-MSIS data mapping document used to build a state submission file. Use the version number specified on the title page of the data mapping document,Char,,,,,,,,,23,31,X(9),,,"1. Value must be 9 characters or less
2. Mandatory",Set via RF986,"C,R,U",,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",Derived from TMSIS,Generated at file creation time,,Mandatory,CM,Managed Care Plan Information,MCR005,V3,No Change,MCR005,TRUE,Other System,Generated at file creation time,N/A,Set via RF986,FALSE
HPMMIS,TMSIS v3.0,FILE-HEADER-RECORD-MANAGED-CARE,FILE-NAME,File Name,"A code to identify the subject area to which the records in its file relate. Each T-MSIS submission file should only 
contain records for one subject area (i.e., Eligible, Third-party liability, Provider, Managed Care Plan Information, 
Inpatient, Long-Term Care, Other, and Pharmacy Claim).",Char,,,,,,,,,32,39,X(8),,,"1. Value must equal 'MNGDCARE'
2. Mandatory",MNGDCARE,MNGDCARE,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",Derived from TMSIS,Generated at file creation time,,Mandatory,CM,Managed Care Plan Information,MCR006,V3,No Change,MCR006,TRUE,Other System,Generated at file creation time,N/A,MNGDCARE,FALSE
HPMMIS,TMSIS v3.0,FILE-HEADER-RECORD-MANAGED-CARE,SUBMITTING-STATE,Submitting State,A code that uniquely identifies the U.S. State or Territory from which T-MSIS system data resources were received.,Varchar,,,,,,,,,40,41,X(2),,,"1. Value must be in State Code List (VVL)
2. Value must be 2 characters
3. Mandatory
4. Value must be the same for all records",15 :ANSI state code,CSMO code Value,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",Derived from TMSIS,Generated at file creation time,,Mandatory,CM,Managed Care Plan Information,MCR007,V3,No Change,MCR007,TRUE,Other System,Generated at file creation time,N/A,15 :ANSI state code,FALSE
HPMMIS,TMSIS v3.0,FILE-HEADER-RECORD-MANAGED-CARE,DATE-FILE-CREATED,Date File Created,The date on which the file was created.,date,CCYYMMDD,,,,,,,,42,49,9(8),,,"1. Value of the CC component must be ""20""
2. Value must be 8 characters in the form ""CCYYMMDD""
3. The date must be a valid calendar date (i.e. Feb 29th only on the leap year,  never April 31st or Sept 31st)
4. Value must be less than current date
5. Value must be equal to or after the value of associated End of Time Period (CE)
6. Mandatory",Run Date   'CCYYMMDD',Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",Derived from TMSIS,Generated at file creation time,,Mandatory,CM,Managed Care Plan Information,MCR008,V3,No Change,MCR008,TRUE,Other System,Generated at file creation time,N/A,Run Date   'CCYYMMDD',FALSE
HPMMIS,TMSIS v3.0,FILE-HEADER-RECORD-MANAGED-CARE,START-OF-TIME-PERIOD,Start of Time Period,"This value must be the first day of the reporting month, regardless of the actual date span of the data in the file.",Date,CCYYMMDD,,,,,,,,50,57,9(8),,,"1. Value of the CC component must be ""20""
2. Value must be 8 characters in the form ""CCYYMMDD""
3. The date must be a valid calendar date (i.e. Feb 29th only on the leap year,  never April 31st or Sept 31st)
4. Value must be equal to or earlier than associated Date File Created (CE)
5. Value must be before associated End of Time Period (CE)
6. Mandatory",First day of Month   'CCYYMMDD',Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",Derived from TMSIS,Generated at file creation time,,Mandatory,CM,Managed Care Plan Information,MCR009,V3,No Change,MCR009,TRUE,Other System,Generated at file creation time,N/A,First day of Month   'CCYYMMDD',FALSE
HPMMIS,TMSIS v3.0,FILE-HEADER-RECORD-MANAGED-CARE,END-OF-TIME-PERIOD,End of Time Period,"This value must be the last day of the reporting month, regardless of the actual date span.",Date,CCYYMMDD,,,,,,,,58,65,9(8),,,"1. Value must be 8 characters in the form ""CCYYMMDD""
2. Value of the CC component must be ""20""
3. The date must be a valid calendar date (i.e. Feb 29th only on the leap year,  never April 31st or Sept 31st)
4. Value must be equal to or earlier than associated Date File Created (CE)
5. Value must be equal to or after associated Start of Time Period (CE)
6. Mandatory",Last day of Month   'CCYYMMDD',Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",Derived from TMSIS,Generated at file creation time,,Mandatory,CM,Managed Care Plan Information,MCR010,V3,No Change,MCR010,TRUE,Other System,Generated at file creation time,N/A,Last day of Month   'CCYYMMDD',FALSE
HPMMIS,TMSIS v3.0,FILE-HEADER-RECORD-MANAGED-CARE,FILE-STATUS-INDICATOR,File Status Indicator,A code to indicate whether the records in the file are test or production records.,Char,,,,,,,,,66,66,X(1),,,"1. For production files, value must be equal to 'P'
2. Value must be in File Status Indicator List (VVL)
3. Value must be 1 character
4. Mandatory","P or ""T"" ","P, T",,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",Derived from TMSIS,Generated at file creation time,,Mandatory,CM,Managed Care Plan Information,MCR011,V3,No Change,MCR011,TRUE,Other System,Generated at file creation time,N/A,"P or ""T"" ",FALSE
